ZipCode,City,State,Latitude,Longitude,Classification,Population
"01702","FRAMINGHAM","MA","42.2787","-71.4436","","37206"
"01703","FRAMINGHAM","MA","42.3026","-71.4236","P","0"
"01704","FRAMINGHAM","MA","42.3026","-71.4236","P","0"
"01705","FRAMINGHAM","MA","42.3026","-71.4236","P","0"
"01718","ACTON","MA","42.5195","-71.4290","","469"
"01719","BOXBOROUGH","MA","42.4914","-71.5177","","4996"
"01720","ACTON","MA","42.4842","-71.4395","","21361"
"01721","ASHLAND","MA","42.2594","-71.4683","","16593"
"01730","BEDFORD","MA","42.4999","-71.2753","","13221"
"01731","HANSCOM AFB","MA","42.4631","-71.2851","","1396"
"01740","BOLTON","MA","42.4382","-71.6049","","4897"
"01741","CARLISLE","MA","42.5321","-71.3525","","4852"
"01742","CONCORD","MA","42.4606","-71.3642","","17726"
"01745","FAYVILLE","MA","42.2915","-71.5002","","397"
"01746","HOLLISTON","MA","42.1974","-71.4412","","13547"
"01747","HOPEDALE","MA","42.1270","-71.5358","","5911"
"01748","HOPKINTON","MA","42.2266","-71.5315","","14925"
"01749","HUDSON","MA","42.3891","-71.5388","","19063"
"01752","MARLBOROUGH","MA","42.3459","-71.5509","","38499"
"01754","MAYNARD","MA","42.4285","-71.4577","","10106"
"01756","MENDON","MA","42.1038","-71.5446","","5839"
"01757","MILFORD","MA","42.1538","-71.5258","","28061"
"01760","NATICK","MA","42.2872","-71.3523","","32786"
"01770","SHERBORN","MA","42.2313","-71.3746","","4119"
"01772","SOUTHBOROUGH","MA","42.2965","-71.5352","","9370"
"01773","LINCOLN","MA","42.4272","-71.3124","","5112"
"01775","STOW","MA","42.4299","-71.5036","","6590"
"01776","SUDBURY","MA","42.3888","-71.4230","","17659"
"01778","WAYLAND","MA","42.3612","-71.3629","","13109"
"01784","WOODVILLE","MA","42.2376","-71.5627","P","0"
"01801","WOBURN","MA","42.4895","-71.1589","","38903"
"01803","BURLINGTON","MA","42.5060","-71.2045","","24487"
"01805","BURLINGTON","MA","42.5044","-71.1964","U","0"
"01810","ANDOVER","MA","42.6496","-71.1660","","33201"
"01812","ANDOVER","MA","42.6585","-71.1377","U","0"
"01813","WOBURN","MA","42.4793","-71.1526","U","0"
"01815","WOBURN","MA","42.4793","-71.1526","U","0"
"01821","BILLERICA","MA","42.5491","-71.2559","","30310"
"01822","BILLERICA","MA","42.5586","-71.2695","P","0"
"01824","CHELMSFORD","MA","42.5878","-71.3518","","24911"
"01826","DRACUT","MA","42.6926","-71.3090","","29422"
"01827","DUNSTABLE","MA","42.6732","-71.5022","","3179"
"01830","HAVERHILL","MA","42.7952","-71.0556","","25137"
"01831","HAVERHILL","MA","42.7763","-71.0778","P","0"
"01832","HAVERHILL","MA","42.7912","-71.1293","","22060"
"01833","GEORGETOWN","MA","42.7238","-70.9782","","8183"
"01834","GROVELAND","MA","42.7509","-71.0099","","6459"
"01835","HAVERHILL","MA","42.7535","-71.0867","","13682"
"01840","LAWRENCE","MA","42.7059","-71.1598","","4733"
"01841","LAWRENCE","MA","42.7087","-71.1633","","47225"
"01842","LAWRENCE","MA","42.7069","-71.1660","P","0"
"01843","LAWRENCE","MA","42.6916","-71.1611","","24425"
"01844","METHUEN","MA","42.7319","-71.1858","","47249"
"01845","NORTH ANDOVER","MA","42.6730","-71.0880","","28352"
"01850","LOWELL","MA","42.6556","-71.3035","","15237"
"01851","LOWELL","MA","42.6243","-71.3391","","30190"
"01852","LOWELL","MA","42.6285","-71.2965","","33508"
"01853","LOWELL","MA","42.6435","-71.3101","P","0"
"01854","LOWELL","MA","42.6493","-71.3464","","27606"
"01860","MERRIMAC","MA","42.8366","-71.0116","","6338"
"01862","NORTH BILLERICA","MA","42.5683","-71.2923","","10227"
"01863","NORTH CHELMSFORD","MA","42.6314","-71.3886","","8891"
"01864","NORTH READING","MA","42.5805","-71.0870","","14892"
"01865","NUTTING LAKE","MA","42.5381","-71.2689","P","0"
"01866","PINEHURST","MA","42.5304","-71.2278","P","0"
"01867","READING","MA","42.5333","-71.1036","","23956"
"01876","TEWKSBURY","MA","42.6111","-71.2316","","28667"
"01879","TYNGSBORO","MA","42.6588","-71.4330","","11305"
"01880","WAKEFIELD","MA","42.5013","-71.0667","","24733"
"01885","WEST BOXFORD","MA","42.7077","-71.0658","P","0"
"01886","WESTFORD","MA","42.5890","-71.4417","","21951"
"01887","WILMINGTON","MA","42.5653","-71.1747","","22325"
"01888","WOBURN","MA","42.4806","-71.1516","P","0"
"01889","NORTH READING","MA","42.5763","-71.0788","U","0"
"01890","WINCHESTER","MA","42.4499","-71.1500","","21382"
"01899","ANDOVER","MA","42.6586","-71.1375","U","0"
"01901","LYNN","MA","42.4605","-70.9461","","1689"
"01902","LYNN","MA","42.4734","-70.9426","","45139"
"01903","LYNN","MA","42.4638","-70.9479","P","0"
"01904","LYNN","MA","42.4892","-70.9689","","18203"
"01905","LYNN","MA","42.4759","-70.9801","","25251"
"01906","SAUGUS","MA","42.4675","-71.0129","","26660"
"01907","SWAMPSCOTT","MA","42.4752","-70.9050","","14027"
"01908","NAHANT","MA","42.4360","-70.9209","","3410"
"01910","LYNN","MA","42.4667","-70.9503","U","0"
"01913","AMESBURY","MA","42.8532","-70.9518","","16283"
"01915","BEVERLY","MA","42.5678","-70.8581","","39502"
"01921","BOXFORD","MA","42.6793","-71.0294","","7961"
"01922","BYFIELD","MA","42.7583","-70.9171","","3108"
"01923","DANVERS","MA","42.5768","-70.9514","","26342"
"01929","ESSEX","MA","42.6323","-70.7784","","3504"
"01930","GLOUCESTER","MA","42.6310","-70.6834","","28789"
"01931","GLOUCESTER","MA","42.6159","-70.6627","P","0"
"01936","HAMILTON","MA","42.6208","-70.8578","P","0"
"01937","HATHORNE","MA","42.5834","-70.9859","P","151"
"01938","IPSWICH","MA","42.6829","-70.8473","","13175"
"01940","LYNNFIELD","MA","42.5382","-71.0305","","12108"
"01944","MANCHESTER","MA","42.5795","-70.7651","","5136"
"01945","MARBLEHEAD","MA","42.5002","-70.8649","","19808"
"01949","MIDDLETON","MA","42.6026","-71.0137","","8987"
"01950","NEWBURYPORT","MA","42.8142","-70.8745","","17416"
"01951","NEWBURY","MA","42.7553","-70.8496","","3558"
"01952","SALISBURY","MA","42.8503","-70.8633","","8283"
"01960","PEABODY","MA","42.5326","-70.9737","","50944"
"01961","PEABODY","MA","42.5278","-70.9294","P","0"
"01965","PRIDES CROSSING","MA","42.5590","-70.8253","P","0"
"01966","ROCKPORT","MA","42.6605","-70.6162","","6952"
"01969","ROWLEY","MA","42.7179","-70.8954","","5856"
"01970","SALEM","MA","42.5147","-70.9075","","41109"
"01971","SALEM","MA","42.5195","-70.8972","P","0"
"01982","SOUTH HAMILTON","MA","42.6268","-70.8602","","7764"
"01983","TOPSFIELD","MA","42.6356","-70.9443","","6089"
"01984","WENHAM","MA","42.6020","-70.8729","","4875"
"01985","WEST NEWBURY","MA","42.7915","-70.9688","","4235"
"02018","ACCORD","MA","42.1747","-70.8845","P","0"
"02019","BELLINGHAM","MA","42.0765","-71.4722","","16332"
"02020","BRANT ROCK","MA","42.0863","-70.6417","P","0"
"02021","CANTON","MA","42.1827","-71.1221","","21561"
"02025","COHASSET","MA","42.2328","-70.8159","","7542"
"02026","DEDHAM","MA","42.2446","-71.1812","","24711"
"02027","DEDHAM","MA","42.2472","-71.1664","P","0"
"02030","DOVER","MA","42.2417","-71.2875","","5589"
"02032","EAST WALPOLE","MA","42.1541","-71.2150","","4226"
"02035","FOXBORO","MA","42.0609","-71.2355","","16865"
"02038","FRANKLIN","MA","42.0870","-71.4078","","31635"
"02040","GREENBUSH","MA","42.1792","-70.7501","P","0"
"02041","GREEN HARBOR","MA","42.0775","-70.6500","P","0"
"02043","HINGHAM","MA","42.2158","-70.8792","","22157"
"02044","HINGHAM","MA","42.2039","-70.8789","U","0"
"02045","HULL","MA","42.2843","-70.8882","","10293"
"02047","HUMAROCK","MA","42.1361","-70.6908","P","180"
"02048","MANSFIELD","MA","42.0170","-71.2219","","23184"
"02050","MARSHFIELD","MA","42.1111","-70.7131","","25429"
"02051","MARSHFIELD HILLS","MA","42.1459","-70.7405","P","0"
"02052","MEDFIELD","MA","42.1824","-71.3101","","12024"
"02053","MEDWAY","MA","42.1529","-71.4270","","12752"
"02054","MILLIS","MA","42.1662","-71.3613","","7891"
"02055","MINOT","MA","42.2403","-70.7626","P","0"
"02056","NORFOLK","MA","42.1165","-71.3311","","10981"
"02059","NORTH MARSHFIELD","MA","42.1434","-70.7705","P","0"
"02060","NORTH SCITUATE","MA","42.2187","-70.7861","P","0"
"02061","NORWELL","MA","42.1514","-70.8214","","10506"
"02062","NORWOOD","MA","42.1819","-71.1967","","28602"
"02065","OCEAN BLUFF","MA","42.0918","-70.7061","P","0"
"02066","SCITUATE","MA","42.2075","-70.7757","","17656"
"02067","SHARON","MA","42.1111","-71.1858","","17486"
"02070","SHELDONVILLE","MA","42.0283","-71.3976","P","0"
"02071","SOUTH WALPOLE","MA","42.1019","-71.2721","","1707"
"02072","STOUGHTON","MA","42.1186","-71.1033","","26999"
"02081","WALPOLE","MA","42.1508","-71.2590","","18472"
"02090","WESTWOOD","MA","42.2212","-71.1994","","14636"
"02093","WRENTHAM","MA","42.0553","-71.3716","","10955"
"02108","BOSTON","MA","42.3573","-71.0645","","3825"
"02109","BOSTON","MA","42.3632","-71.0538","","3771"
"02110","BOSTON","MA","42.3582","-71.0541","","1733"
"02111","BOSTON","MA","42.3503","-71.0588","","7383"
"02112","BOSTON","MA","42.3586","-71.0605","P","0"
"02113","BOSTON","MA","42.3652","-71.0555","","6915"
"02114","BOSTON","MA","42.3623","-71.0673","","11999"
"02115","BOSTON","MA","42.3421","-71.0967","","28441"
"02116","BOSTON","MA","42.3506","-71.0769","","20628"
"02117","BOSTON","MA","42.3586","-71.0605","P","0"
"02118","BOSTON","MA","42.3370","-71.0720","","26498"
"02119","ROXBURY","MA","42.3230","-71.0847","","25346"
"02120","ROXBURY CROSSING","MA","42.3326","-71.0965","","15181"
"02121","DORCHESTER","MA","42.3073","-71.0859","","25978"
"02122","DORCHESTER","MA","42.2970","-71.0546","","23479"
"02123","BOSTON","MA","42.3586","-71.0605","P","0"
"02124","DORCHESTER CENTER","MA","42.2849","-71.0698","","47783"
"02125","DORCHESTER","MA","42.3158","-71.0557","","33295"
"02126","MATTAPAN","MA","42.2758","-71.0907","","25562"
"02127","SOUTH BOSTON","MA","42.3361","-71.0358","","31799"
"02128","EAST BOSTON","MA","42.3733","-71.0155","","40508"
"02129","CHARLESTOWN","MA","42.3817","-71.0641","","16439"
"02130","JAMAICA PLAIN","MA","42.3105","-71.1174","","35401"
"02131","ROSLINDALE","MA","42.2835","-71.1218","","29826"
"02132","WEST ROXBURY","MA","42.2793","-71.1659","","25861"
"02133","BOSTON","MA","42.3572","-71.0796","","0"
"02134","ALLSTON","MA","42.3576","-71.1289","","21503"
"02135","BRIGHTON","MA","42.3488","-71.1551","","42780"
"02136","HYDE PARK","MA","42.2529","-71.1293","","28488"
"02137","READVILLE","MA","42.3586","-71.0605","P","0"
"02138","CAMBRIDGE","MA","42.3801","-71.1330","","36314"
"02139","CAMBRIDGE","MA","42.3644","-71.1012","","36349"
"02140","CAMBRIDGE","MA","42.3933","-71.1345","","17607"
"02141","CAMBRIDGE","MA","42.3702","-71.0807","","11910"
"02142","CAMBRIDGE","MA","42.3625","-71.0805","","3141"
"02143","SOMERVILLE","MA","42.3830","-71.0956","","24514"
"02144","SOMERVILLE","MA","42.4023","-71.1204","","23891"
"02145","SOMERVILLE","MA","42.3914","-71.0927","","25439"
"02148","MALDEN","MA","42.4328","-71.0544","","59503"
"02149","EVERETT","MA","42.4060","-71.0517","","41550"
"02150","CHELSEA","MA","42.3996","-71.0316","","35124"
"02151","REVERE","MA","42.4190","-70.9963","","51808"
"02152","WINTHROP","MA","42.3678","-70.9755","","17497"
"02153","MEDFORD","MA","42.4036","-71.1202","P","0"
"02155","MEDFORD","MA","42.4250","-71.1111","","57964"
"02156","WEST MEDFORD","MA","42.4293","-71.1285","P","0"
"02163","BOSTON","MA","42.3684","-71.1272","","2582"
"02169","QUINCY","MA","42.2429","-71.0100","","55055"
"02170","QUINCY","MA","42.2674","-71.0166","","19505"
"02171","QUINCY","MA","42.2961","-70.9997","","17711"
"02176","MELROSE","MA","42.4576","-71.0542","","26983"
"02180","STONEHAM","MA","42.4731","-71.0971","","21437"
"02184","BRAINTREE","MA","42.2034","-71.0048","","35744"
"02185","BRAINTREE","MA","42.2101","-70.9902","P","0"
"02186","MILTON","MA","42.2396","-71.0811","","27003"
"02187","MILTON VILLAGE","MA","42.2795","-71.0782","P","0"
"02188","WEYMOUTH","MA","42.2070","-70.9538","","14608"
"02189","EAST WEYMOUTH","MA","42.2145","-70.9334","","14559"
"02190","SOUTH WEYMOUTH","MA","42.1650","-70.9502","","16119"
"02191","NORTH WEYMOUTH","MA","42.2468","-70.9435","","8457"
"02196","BOSTON","MA","42.3586","-71.0603","P","0"
"02199","BOSTON","MA","42.3474","-71.0823","","1146"
"02201","BOSTON","MA","42.3586","-71.0603","U","0"
"02203","BOSTON","MA","42.3612","-71.0603","","0"
"02204","BOSTON","MA","42.3586","-71.0603","U","0"
"02205","BOSTON","MA","42.3512","-71.0536","P","0"
"02206","BOSTON","MA","42.3586","-71.0603","U","0"
"02210","BOSTON","MA","42.3466","-71.0396","","2090"
"02211","BOSTON","MA","42.3586","-71.0603","U","0"
"02212","BOSTON","MA","42.3362","-71.0176","U","0"
"02215","BOSTON","MA","42.3452","-71.1061","","26125"
"02217","BOSTON","MA","42.3586","-71.0603","U","0"
"02222","BOSTON","MA","42.3663","-71.0628","","0"
"02238","CAMBRIDGE","MA","42.3669","-71.1002","P","0"
"02241","BOSTON","MA","42.3586","-71.0603","U","0"
"02266","BOSTON","MA","42.3586","-71.0603","U","0"
"02269","QUINCY","MA","42.2528","-71.0025","P","0"
"02283","BOSTON","MA","42.3586","-71.0603","P","0"
"02284","BOSTON","MA","42.3586","-71.0603","P","0"
"02293","BOSTON","MA","42.3586","-71.0603","U","0"
"02297","BOSTON","MA","42.3586","-71.0603","U","0"
"02298","BOSTON","MA","42.3400","-71.0500","P","0"
"02301","BROCKTON","MA","42.0785","-71.0384","","61025"
"02302","BROCKTON","MA","42.0859","-71.0001","","32741"
"02303","BROCKTON","MA","42.0834","-71.0188","P","0"
"02304","BROCKTON","MA","42.0834","-71.0188","P","0"
"02305","BROCKTON","MA","42.0834","-71.0188","P","0"
"02322","AVON","MA","42.1288","-71.0469","","4356"
"02324","BRIDGEWATER","MA","41.9706","-70.9732","","26563"
"02325","BRIDGEWATER","MA","41.9901","-70.9631","U","0"
"02327","BRYANTVILLE","MA","42.0425","-70.8459","P","0"
"02330","CARVER","MA","41.8741","-70.7648","","11509"
"02331","DUXBURY","MA","42.0414","-70.6726","P","0"
"02332","DUXBURY","MA","42.0457","-70.6905","","15059"
"02333","EAST BRIDGEWATER","MA","42.0337","-70.9425","","13794"
"02334","EASTON","MA","42.0275","-71.1279","P","0"
"02337","ELMWOOD","MA","42.0154","-70.9646","P","0"
"02338","HALIFAX","MA","41.9872","-70.8593","","7518"
"02339","HANOVER","MA","42.1228","-70.8518","","13879"
"02341","HANSON","MA","42.0558","-70.8740","","10218"
"02343","HOLBROOK","MA","42.1438","-71.0032","","10745"
"02344","MIDDLEBORO","MA","41.8934","-70.9117","U","0"
"02345","MANOMET","MA","41.8975","-70.5426","P","0"
"02346","MIDDLEBORO","MA","41.8822","-70.8798","","23106"
"02347","LAKEVILLE","MA","41.8410","-70.9561","","10612"
"02348","LAKEVILLE","MA","41.8934","-70.9117","U","0"
"02349","MIDDLEBORO","MA","41.8934","-70.9117","U","0"
"02350","MONPONSETT","MA","42.0170","-70.8499","P","0"
"02351","ABINGTON","MA","42.1194","-70.9594","","16029"
"02355","NORTH CARVER","MA","41.9272","-70.7516","P","0"
"02356","NORTH EASTON","MA","42.0544","-71.1211","","12564"
"02357","NORTH EASTON","MA","42.0593","-71.0794","U","1360"
"02358","NORTH PEMBROKE","MA","42.1024","-70.7739","P","0"
"02359","PEMBROKE","MA","42.0649","-70.7986","","17828"
"02360","PLYMOUTH","MA","41.8734","-70.6397","","56271"
"02361","PLYMOUTH","MA","41.9583","-70.6675","P","0"
"02362","PLYMOUTH","MA","41.9583","-70.6675","P","0"
"02364","KINGSTON","MA","41.9781","-70.7461","","12629"
"02366","SOUTH CARVER","MA","41.8538","-70.6557","P","197"
"02367","PLYMPTON","MA","41.9714","-70.8109","","2820"
"02368","RANDOLPH","MA","42.1703","-71.0617","","32158"
"02370","ROCKLAND","MA","42.1288","-70.9124","","17489"
"02375","SOUTH EASTON","MA","42.0256","-71.1084","","9188"
"02379","WEST BRIDGEWATER","MA","42.0175","-71.0235","","6916"
"02381","WHITE HORSE BEACH","MA","41.9317","-70.5600","P","0"
"02382","WHITMAN","MA","42.0812","-70.9394","","14489"
"02420","LEXINGTON","MA","42.4577","-71.2168","","14052"
"02421","LEXINGTON","MA","42.4430","-71.2349","","17342"
"02445","BROOKLINE","MA","42.3221","-71.1313","","20679"
"02446","BROOKLINE","MA","42.3433","-71.1228","","29311"
"02447","BROOKLINE VILLAGE","MA","42.3336","-71.1237","P","0"
"02451","WALTHAM","MA","42.3973","-71.2594","","17426"
"02452","WALTHAM","MA","42.3948","-71.2169","","14238"
"02453","WALTHAM","MA","42.3700","-71.2327","","28968"
"02454","WALTHAM","MA","42.3767","-71.2363","P","0"
"02455","NORTH WALTHAM","MA","42.3586","-71.0605","P","0"
"02456","NEW TOWN","MA","42.3601","-71.1308","P","0"
"02457","BABSON PARK","MA","42.2988","-71.2601","P","1432"
"02458","NEWTON","MA","42.3534","-71.1836","","12131"
"02459","NEWTON CENTER","MA","42.3122","-71.1947","","19095"
"02460","NEWTONVILLE","MA","42.3523","-71.2073","","8742"
"02461","NEWTON HIGHLANDS","MA","42.3140","-71.2085","","7059"
"02462","NEWTON LOWER FALLS","MA","42.3312","-71.2562","","1554"
"02464","NEWTON UPPER FALLS","MA","42.3132","-71.2187","","2953"
"02465","WEST NEWTON","MA","42.3504","-71.2256","","11710"
"02466","AUBURNDALE","MA","42.3451","-71.2472","","8096"
"02467","CHESTNUT HILL","MA","42.3188","-71.1570","","22491"
"02468","WABAN","MA","42.3265","-71.2319","","5273"
"02471","WATERTOWN","MA","42.3708","-71.1833","P","0"
"02472","WATERTOWN","MA","42.3721","-71.1786","","32014"
"02474","ARLINGTON","MA","42.4172","-71.1611","","26312"
"02475","ARLINGTON HEIGHTS","MA","42.4288","-71.1494","P","0"
"02476","ARLINGTON","MA","42.4151","-71.1766","","16532"
"02477","WATERTOWN","MA","42.3708","-71.1833","U","0"
"02478","BELMONT","MA","42.3955","-71.1821","","24664"
"02479","WAVERLEY","MA","42.4202","-71.2019","P","0"
"02481","WELLESLEY HILLS","MA","42.3093","-71.2724","","16244"
"02482","WELLESLEY","MA","42.2935","-71.2993","","10306"
"02492","NEEDHAM","MA","42.2777","-71.2449","","19931"
"02493","WESTON","MA","42.3578","-71.2954","","11261"
"02494","NEEDHAM HEIGHTS","MA","42.2997","-71.2298","","8955"
"02495","NONANTUM","MA","42.3367","-71.2094","P","0"
"02532","BUZZARDS BAY","MA","41.7272","-70.5880","","12690"
"02534","CATAUMET","MA","41.6668","-70.6176","P","842"
"02535","CHILMARK","MA","41.3302","-70.7615","","1177"
"02536","EAST FALMOUTH","MA","41.5997","-70.5623","","19583"
"02537","EAST SANDWICH","MA","41.7300","-70.4367","","6293"
"02538","EAST WAREHAM","MA","41.7719","-70.6481","","3603"
"02539","EDGARTOWN","MA","41.3850","-70.5306","","4067"
"02540","FALMOUTH","MA","41.5783","-70.6251","","8221"
"02541","FALMOUTH","MA","41.5516","-70.6156","P","0"
"02542","BUZZARDS BAY","MA","41.6592","-70.5521","","1139"
"02543","WOODS HOLE","MA","41.5282","-70.6636","","635"
"02552","MENEMSHA","MA","41.3648","-70.7515","P","0"
"02553","MONUMENT BEACH","MA","41.7141","-70.6147","P","226"
"02554","NANTUCKET","MA","41.3157","-70.1197","","9852"
"02556","NORTH FALMOUTH","MA","41.6382","-70.6277","","3115"
"02557","OAK BLUFFS","MA","41.4451","-70.5647","P","4491"
"02558","ONSET","MA","41.7472","-70.6544","P","2156"
"02559","POCASSET","MA","41.6879","-70.6224","","3376"
"02561","SAGAMORE","MA","41.7720","-70.5366","P","539"
"02562","SAGAMORE BEACH","MA","41.7922","-70.5184","","2977"
"02563","SANDWICH","MA","41.7196","-70.4779","","10359"
"02564","SIASCONSET","MA","41.2623","-69.9668","P","310"
"02568","VINEYARD HAVEN","MA","41.4149","-70.6308","","4000"
"02571","WAREHAM","MA","41.7666","-70.7007","","10481"
"02574","WEST FALMOUTH","MA","41.6059","-70.6459","P","0"
"02575","WEST TISBURY","MA","41.3961","-70.6402","P","2725"
"02576","WEST WAREHAM","MA","41.7735","-70.7678","","3754"
"02584","NANTUCKET","MA","41.2836","-70.1002","P","10"
"02601","HYANNIS","MA","41.6568","-70.2938","","14089"
"02630","BARNSTABLE","MA","41.6966","-70.2954","","1850"
